Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1966, 1973]	андрей туполев	Q219734	Андрей Николаевич Туполев	P166	полученные награды	орден Ленина	0	0	0	0	1968-11-06
[1966, 1973]	андрей туполев	Q219734	Андрей Николаевич Туполев	P570	дата смерти	0	0	1972-12-23	0	0	0
[1966, 1973]	андрей туполев	Q219734	Андрей Николаевич Туполев	P166	полученные награды	Государственная премия СССР	0	0	0	0	1972-01-01
[1966, 1973]	андрей туполев	Q219734	Андрей Николаевич Туполев	P166	полученные награды	орден Октябрьской Революции	0	0	0	0	1971-04-26
[1966, 1973]	андрей туполев	Q219734	Андрей Николаевич Туполев	P166	полученные награды	Герой Социалистического Труда	0	0	0	0	1972-09-22
[1987, 1990]	андрей тургенев	Q4465788	Тургенев, Андрей Викторович	P569	дата рождения	0	0	1989-01-05	0	0	0
[2003, 2007]	андрей туркин	Q4466102	Туркин, Андрей Алексеевич	P570	дата смерти	0	0	2004-09-03	0	0	0
[1993, 1994]	андрей уваров	Q4468773	Уваров, Андрей Владимирович	P54	член спортивной команды	Буревестник-ЮРГУЭС	0	0	1993-01-01	1993-01-01	0
[1996, 2001]	андрей уваров	Q4468773	Уваров, Андрей Владимирович	P54	член спортивной команды	Дружба	0	0	1997-01-01	1998-01-01	0
[1990, 1991]	андрей уваров	Q4468773	Уваров, Андрей Владимирович	P54	член спортивной команды	ФК СКА Ростов-на-Дону	0	0	1990-01-01	1991-01-01	0
[1996, 2001]	андрей уваров	Q4468773	Уваров, Андрей Владимирович	P54	член спортивной команды	Колос (футбольный клуб, Покровское)	0	0	1997-01-01	1997-01-01	0
[1993, 1994]	андрей уваров	Q4468773	Уваров, Андрей Владимирович	P54	член спортивной команды	Таганрог	0	0	1992-01-01	1993-01-01	0
[1987, 1988]	андрей ушаков	Q4755985	Андрей Ушаков	P569	дата рождения	0	0	1987-03-29	0	0	0
[1989, 2000]	андрей федоров	Q1708873	Фёдоров, Андрей Витальевич	P54	член спортивной команды	Нефтчи	0	0	1992-01-01	1997-01-01	0
[1989, 2000]	андрей федоров	Q1708873	Фёдоров, Андрей Витальевич	P54	член спортивной команды	Балтика	0	0	1999-01-01	1999-01-01	0
[1989, 2000]	андрей федоров	Q1708873	Фёдоров, Андрей Витальевич	P54	член спортивной команды	Коканд 1912	0	0	1989-01-01	1991-01-01	0
[1985, 1987]	андрей федоров	Q20740873	Андрей Федоров	P569	дата рождения	0	0	1985-12-03	0	0	0
[1989, 2000]	андрей федоров	Q1708873	Фёдоров, Андрей Витальевич	P54	член спортивной команды	Алания	0	0	1998-01-01	1999-01-01	0
[1970, 1972]	андрей федоров	Q1708873	Фёдоров, Андрей Витальевич	P569	дата рождения	0	0	1971-04-10	0	0	0
[1989, 2000]	андрей федоров	Q1708873	Фёдоров, Андрей Витальевич	P54	член спортивной команды	сборная Узбекистана по футболу	0	0	1994-01-01	2006-01-01	0
[1946, 1948]	андрей федорович	Q4372393	Попов, Андрей Фёдорович (Герой Советского Союза)	P570	дата смерти	0	0	1947-05-05	0	0	0
[1923, 1925]	андрей федорович	Q4069020	Андрей Фёдорович Арендс	P570	дата смерти	0	0	1924-04-27	0	0	0
[1952, 1953]	андрей федорович	Q4183035	Завидия, Андрей Фёдорович	P569	дата рождения	0	0	1952-11-03	0	0	0
[1971, 1976]	андрей федорович	Q4342498	Палашенков, Андрей Фёдорович	P570	дата смерти	0	0	1971-04-30	0	0	0
[2004, 2005]	андрей федорович	Q4086742	Билоус, Андрей Фёдорович	P166	полученные награды	Государственная премия Украины имени Александра Довженко	0	0	0	0	2004-01-01
[1983, 1985]	андрей федорович	Q4755823	Андрей Фёдорович Казусёнок	P569	дата рождения	0	0	1984-01-15	0	0	0
[1927, 1929]	андрей федорович	Q16470412	Селихов, Андрей Фёдорович	P569	дата рождения	0	0	1928-07-04	0	0	0
[1923, 1925]	андрей федорович	Q4100581	Буц, Андрей Фёдорович	P569	дата рождения	0	0	1923-01-01	0	0	0
[1933, 1935]	андрей федорович	Q28792395	Андрей Фёдорович Крупнов	P569	дата рождения	0	0	1934-01-31	0	0	0
[1991, 1997]	андрей федорович	Q15207265	Кутовой, Андрей Фёдорович	P570	дата смерти	0	0	1994-07-18	0	0	0
[1991, 1997]	андрей федорович	Q18239067	Дьяченко, Андрей Фёдорович	P570	дата смерти	0	0	1991-01-01	0	0	0
[1991, 1997]	андрей федорович	Q16470412	Селихов, Андрей Фёдорович	P570	дата смерти	0	0	1991-08-10	0	0	0
[1991, 1997]	андрей федорович	Q4086742	Билоус, Андрей Фёдорович	P2031	начало периода активности	0	0	1994-01-01	0	0	0
[2004, 2005]	андрей федорович	Q4402411	Рябов, Андрей Фёдорович	P570	дата смерти	0	0	2004-02-14	0	0	0
[1990, 1992]	андрей федотов	Q21142878	Федотов, Андрей Егорович	P569	дата рождения	0	0	1990-08-01	0	0	0
[1972, 1974]	андрей филатов	Q15063438	Филатов, Андрей Дмитриевич	P570	дата смерти	0	0	1973-06-06	0	0	0
[1956, 1958]	андрей филиппович	Q4176527	Андрей Филиппович Ермаш	P569	дата рождения	0	0	1957-03-05	0	0	0
[2002, 2005]	андрей филиппович	Q15284994	Мястковский, Андрей Филиппович	P570	дата смерти	0	0	2003-11-17	0	0	0
[2002, 2005]	андрей филиппович	Q15069186	Коломоец, Андрей Филиппович	P570	дата смерти	0	0	2002-11-13	0	0	0
[1980, 1984]	андрей фролов	Q4492905	Андрей Александрович Фролов	P569	дата рождения	0	0	1983-01-24	0	0	0
[1980, 1984]	андрей харитонов	Q4495901	Харитонов, Андрей Игоревич	P166	полученные награды	Национальная премия Украины имени Тараса Шевченко	0	0	0	0	1982-01-01
[1980, 1984]	андрей харитонов	Q4495901	Харитонов, Андрей Игоревич	P2031	начало периода активности	0	0	1980-01-01	0	0	0
[1980, 1984]	андрей харитонов	Q4495896	Харитонов, Андрей Владимирович	P2962	шахматный титул	международный мастер	0	0	1980-01-01	0	0
[1994, 1999]	андрей хржановский	Q3791296	Хржановский, Андрей Юрьевич	P166	полученные награды	Государственная премия Российской Федерации	0	0	0	0	1998-01-01
[1983, 1986]	андрей чесноков	Q502002	Чесноков, Андрей Эдуардович	P106	род занятий	теннисист	0	0	1985-01-01	0	0
[1992, 1996]	андрей чикатить	Q44496	Андрей Чикатило	P1399	осуждён за	Половые преступления	0	0	0	0	1992-10-14
[1992, 1996]	андрей чикатить	Q44496	Андрей Чикатило	P1596	наказание	смертная казнь	0	0	0	0	1992-10-14
[1992, 1996]	андрей чикатить	Q44496	Андрей Чикатило	P570	дата смерти	0	0	1994-02-14	0	0	0
[1992, 1996]	андрей чикатить	Q44496	Андрей Чикатило	P1399	осуждён за	убийство	0	0	0	0	1992-10-14
[1993, 1997]	андрей шевченко	Q41244	Андрей Николаевич Шевченко	P54	член спортивной команды	сборная Украины по футболу	0	0	1995-01-01	2012-01-01	0
[1999, 2007]	андрей шевченко	Q41244	Андрей Николаевич Шевченко	P54	член спортивной команды	Динамо	0	0	1994-01-01	1999-01-01	0
[1999, 2007]	андрей шевченко	Q2081854	Шевченко, Андрей Витальевич	P39	занимаемая должность	народный депутат Украины	0	0	2006-05-25	2007-06-15	0
[1993, 1997]	андрей шевченко	Q18280198	Шевченко, Андрей Иванович	P570	дата смерти	0	0	1996-12-20	0	0	0
[1993, 1997]	андрей шевченко	Q41244	Андрей Николаевич Шевченко	P54	член спортивной команды	юношеская сборная Украины по футболу	0	0	1994-01-01	1995-01-01	0
[1999, 2007]	андрей шевченко	Q41244	Андрей Николаевич Шевченко	P54	член спортивной команды	Милан	0	0	1999-01-01	2006-01-01	0
[1993, 1997]	андрей шевченко	Q41244	Андрей Николаевич Шевченко	P54	член спортивной команды	молодёжная сборная Украины по футболу	0	0	1994-01-01	1995-01-01	0
[1999, 2007]	андрей шевченко	Q41244	Андрей Николаевич Шевченко	P54	член спортивной команды	Челси	0	0	2006-01-01	2009-01-01	0
[1997, 2001]	андрей шлейфер	Q502557	Шлейфер, Андрей	P166	полученные награды	Медаль Джона Бейтса Кларка	0	0	0	0	1999-01-01
[1928, 1929]	андрей шувалов	Q4527262	Андрей Петрович Шувалов	P570	дата смерти	0	0	1928-12-01	0	0	0
[1966, 1967]	андрей эдуардович	Q502002	Чесноков, Андрей Эдуардович	P569	дата рождения	0	0	1966-02-02	0	0	0
[1972, 1978]	андрей эшпай	Q4533430	Андрей Андреевич Эшпай	P69	учебное заведение	Московский государственный институт культуры	0	0	1975-01-01	1976-01-01	0
[1972, 1978]	андрей эшпай	Q502147	Андрей Яковлевич Эшпай	P166	полученные награды	Государственная премия СССР	0	0	0	0	1976-01-01
[1953, 1957]	андрей эшпай	Q4533430	Андрей Андреевич Эшпай	P569	дата рождения	0	0	1956-04-18	0	0	0
[2004, 2007]	андрей эшпай	Q4533430	Андрей Андреевич Эшпай	P166	полученные награды	Заслуженный деятель искусств Российской Федерации	0	0	0	0	2005-01-01
[1995, 1999]	андрей юдин	Q4533778	Юдин, Андрей Викторович	P54	член спортивной команды	Факел	0	0	1996-01-01	1997-01-01	0
[1991, 1992]	андрей юдин	Q4533775	Юдин, Андрей Юрьевич	P54	член спортивной команды	Императорский спортивный клуб«Дина» Москва	0	0	1991-01-01	1999-01-01	0
[1995, 1999]	андрей юдин	Q4533778	Юдин, Андрей Викторович	P54	член спортивной команды	ФК «Торпедо» Запорожье	0	0	1998-01-01	2000-01-01	0
[1995, 1999]	андрей юдин	Q4533778	Юдин, Андрей Викторович	P54	член спортивной команды	Кривбасс	0	0	1997-01-01	1998-01-01	0
[1938, 1940]	андрей юрьевич	Q3791296	Хржановский, Андрей Юрьевич	P569	дата рождения	0	0	1939-11-30	0	0	0
[1968, 1970]	андрей юрьевич	Q4503108	Цаплиенко, Андрей Юрьевич	P569	дата рождения	0	0	1968-10-12	0	0	0
[1982, 1984]	андрей юрьевич	Q4186846	Запорожан, Андрей Юрьевич	P569	дата рождения	0	0	1983-03-21	0	0	0
[2006, 2007]	андрей юрьевич	Q4503106	Цаплин, Андрей Юрьевич	P54	член спортивной команды	Салют	0	0	2006-01-01	2006-01-01	0
[1993, 1995]	андрей юрьевич	Q4503106	Цаплин, Андрей Юрьевич	P54	член спортивной команды	ЦСКА	0	0	1993-01-01	1996-01-01	0
[1986, 1991]	андрей юрьевич	Q60824726	Сенцов Андрей Юрьевич	P569	дата рождения	0	0	1987-01-23	0	0	0
[1986, 1991]	андрей юрьевич	Q502166	Степанов, Андрей Юрьевич	P569	дата рождения	0	0	1986-04-14	0	0	0
[1986, 1991]	андрей юрьевич	Q4089573	Богомазов, Андрей Юрьевич	P569	дата рождения	0	0	1989-07-15	0	0	0
[1946, 1948]	андрей юрьевич	Q4149817	Грицман, Андрей Юрьевич	P569	дата рождения	0	0	1947-01-01	0	0	0
[2006, 2007]	андрей юрьевич	Q483246	Соломатин, Андрей Юрьевич	P54	член спортивной команды	Анжи	0	0	2006-01-01	2006-01-01	0
[1997, 2004]	андрей юрьевич	Q483246	Соломатин, Андрей Юрьевич	P54	член спортивной команды	ЦСКА	0	0	2001-01-01	2003-01-01	0
[1993, 1995]	андрей юрьевич	Q3616211	Кондрашов, Андрей Юрьевич	P54	член спортивной команды	Локомотив	0	0	1994-01-01	1994-01-01	0
[1997, 2004]	андрей юрьевич	Q4098781	Булатов, Андрей Юрьевич	P54	член спортивной команды	Химки	0	0	2002-01-01	2003-01-01	0
[1997, 2004]	андрей юрьевич	Q4503106	Цаплин, Андрей Юрьевич	P54	член спортивной команды	FC Torpedo-ZIL Moscow	0	0	2002-01-01	2002-01-01	0
[1997, 2004]	андрей юрьевич	Q4503106	Цаплин, Андрей Юрьевич	P54	член спортивной команды	Сокол	0	0	1997-01-01	1997-01-01	0
[1997, 2004]	андрей юрьевич	Q4098781	Булатов, Андрей Юрьевич	P54	член спортивной команды	Динамо (Москва)	0	0	1999-01-01	2001-01-01	0
[1997, 2004]	андрей юрьевич	Q4424583	Смирнов, Андрей Юрьевич	P570	дата смерти	0	0	1998-01-01	0	0	0
[1997, 2004]	андрей юрьевич	Q4098781	Булатов, Андрей Юрьевич	P54	член спортивной команды	молодёжная сборная России по футболу	0	0	1999-01-01	1999-01-01	0
[1986, 1991]	андрей юрьевич	Q891942	Ильенко, Андрей Юрьевич	P569	дата рождения	0	0	1987-06-24	0	0	0
[1997, 2004]	андрей юрьевич	Q4098781	Булатов, Андрей Юрьевич	P54	член спортивной команды	Динамо (Москва)	0	0	1997-01-01	1997-01-01	0
[1986, 1991]	андрей юрьевич	Q4755973	Сёмин, Андрей Юрьевич	P54	член спортивной команды	Локомотив	0	0	1988-01-01	1989-01-01	0
[1997, 2004]	андрей юрьевич	Q501997	Финонченко, Андрей Юрьевич	P54	член спортивной команды	Шахтёр	0	0	2001-01-01	0	0
[1997, 2004]	андрей юрьевич	Q483246	Соломатин, Андрей Юрьевич	P54	член спортивной команды	Локомотив	0	0	1995-01-01	2001-01-01	0
[2006, 2007]	андрей юрьевич	Q483246	Соломатин, Андрей Юрьевич	P54	член спортивной команды	Спартак	0	0	2006-01-01	2006-01-01	0
[1968, 1970]	андрей юрьевич	Q15074243	Мурга, Андрей Юрьевич	P569	дата рождения	0	0	1969-10-07	0	0	0
[1997, 2004]	андрей юрьевич	Q501997	Финонченко, Андрей Юрьевич	P54	член спортивной команды	сборная Казахстана по футболу	0	0	2002-01-01	2014-01-01	0
[2006, 2007]	андрей юрьевич	Q315425	Андрей Юрьевич Окуньков	P166	полученные награды	Филдсовская премия	0	0	0	0	2006-01-01
[1986, 1991]	андрей юрьевич	Q3616211	Кондрашов, Андрей Юрьевич	P54	член спортивной команды	Зенит	0	0	1989-01-01	1989-01-01	0
[1968, 1970]	андрей юрьевич	Q4755973	Сёмин, Андрей Юрьевич	P569	дата рождения	0	0	1969-08-26	0	0	0
[1946, 1948]	андрей юрьевич	Q29962163	Орлов, Андрей Юрьевич	P569	дата рождения	0	0	1946-01-01	0	0	0
[1997, 2004]	андрей юрьевич	Q4533775	Юдин, Андрей Юрьевич	P54	член спортивной команды	Императорский спортивный клуб«Дина» Москва	0	0	1991-01-01	1999-01-01	0
[2006, 2007]	андрей юрьевич	Q3616211	Кондрашов, Андрей Юрьевич	P54	член спортивной команды	Химки	0	0	2006-01-01	2006-01-01	0
[1997, 2004]	андрей юрьевич	Q3616211	Кондрашов, Андрей Юрьевич	P54	член спортивной команды	Зенит	0	0	1996-01-01	2000-01-01	0
[1997, 2004]	андрей юрьевич	Q4186846	Запорожан, Андрей Юрьевич	P54	член спортивной команды	Борисфен	0	0	2000-01-01	2005-01-01	0
[1986, 1991]	андрей юрьевич	Q2391428	Федьков, Андрей Юрьевич	P54	член спортивной команды	Ростов	0	0	1988-01-01	1988-01-01	0
[1993, 1995]	андрей юрьевич	Q4755973	Сёмин, Андрей Юрьевич	P54	член спортивной команды	Мосэнерго (футбольный клуб)	0	0	1994-01-01	1995-01-01	0
[1997, 2004]	андрей юрьевич	Q331219	Зюзин, Андрей Юрьевич	P118	выступает в лиге	Национальная хоккейная лига	0	0	1997-01-01	2008-01-01	0
[1997, 2004]	андрей юрьевич	Q4503106	Цаплин, Андрей Юрьевич	P54	член спортивной команды	Сокол	0	0	2003-01-01	2005-01-01	0
[1986, 1991]	андрей юрьевич	Q2042436	Новак, Андрей Юрьевич	P569	дата рождения	0	0	1988-12-06	0	0	0
[1968, 1970]	андрей юрьевич	Q4128393	Вульф, Андрей Юрьевич	P569	дата рождения	0	0	1968-03-23	0	0	0
[2006, 2007]	андрей юрьевич	Q2042436	Новак, Андрей Юрьевич	P54	член спортивной команды	Черногора	0	0	2005-01-01	2006-01-01	0
[2006, 2007]	андрей юрьевич	Q2042436	Новак, Андрей Юрьевич	P54	член спортивной команды	Спартак	0	0	2006-01-01	2007-01-01	0
[2006, 2007]	андрей юрьевич	Q4186846	Запорожан, Андрей Юрьевич	P54	член спортивной команды	Энергетик	0	0	2006-01-01	2007-01-01	0
[1997, 2004]	андрей юрьевич	Q4186846	Запорожан, Андрей Юрьевич	P54	член спортивной команды	Борисфен-2	0	0	2001-01-01	2003-01-01	0
[1993, 1995]	андрей юрьевич	Q483246	Соломатин, Андрей Юрьевич	P54	член спортивной команды	ФШМ	0	0	1992-01-01	1994-01-01	0
[1946, 1948]	андрей юрьевич	Q4077852	Барановский, Андрей Юрьевич	P569	дата рождения	0	0	1946-08-18	0	0	0
[1968, 1970]	андрей юрьевич	Q315425	Андрей Юрьевич Окуньков	P569	дата рождения	0	0	1969-07-26	0	0	0
[1997, 2004]	андрей юрьевич	Q3791296	Хржановский, Андрей Юрьевич	P166	полученные награды	Государственная премия Российской Федерации	0	0	0	0	1998-01-01
[1982, 1984]	андрей юрьевич	Q501997	Финонченко, Андрей Юрьевич	P569	дата рождения	0	0	1982-06-21	0	0	0
[1993, 1995]	андрей юрьевич	Q3616211	Кондрашов, Андрей Юрьевич	P54	член спортивной команды	Динамо	0	0	1990-01-01	1993-01-01	0
[1997, 2004]	андрей юрьевич	Q3616211	Кондрашов, Андрей Юрьевич	P54	член спортивной команды	сборная России по футболу	0	0	1998-01-01	1998-01-01	0
[1997, 2004]	андрей юрьевич	Q2391428	Федьков, Андрей Юрьевич	P54	член спортивной команды	ФК «Торпедо» Запорожье	0	0	1996-01-01	1997-01-01	0
[1997, 2004]	андрей юрьевич	Q2391428	Федьков, Андрей Юрьевич	P54	член спортивной команды	Балтика	0	0	1997-01-01	1999-01-01	0
[1968, 1970]	андрей юрьевич	Q4384584	Пучков, Андрей Юрьевич	P569	дата рождения	0	0	1969-06-09	0	0	0
[1946, 1948]	андрей юрьевич	Q4230553	Кондратов, Андрей Юрьевич	P569	дата рождения	0	0	1946-04-01	0	0	0
[1986, 1991]	андрей юрьевич	Q4452391	Татаринов, Андрей Юрьевич	P569	дата рождения	0	0	1988-06-06	0	0	0
[1993, 1995]	андрей юрьевич	Q4755973	Сёмин, Андрей Юрьевич	P54	член спортивной команды	FC Avangard-Kortek	0	0	1993-01-01	1993-01-01	0
[1997, 2004]	андрей юрьевич	Q483246	Соломатин, Андрей Юрьевич	P54	член спортивной команды	сборная России по футболу	0	0	1998-01-01	2003-01-01	0
[1997, 2004]	андрей юрьевич	Q4322633	Новиков, Андрей Юрьевич	P2031	начало периода активности	0	0	1998-01-01	0	0	0
[1997, 2004]	андрей юрьевич	Q2391428	Федьков, Андрей Юрьевич	P54	член спортивной команды	Сокол	0	0	2000-01-01	2003-01-01	0
[1997, 2004]	андрей юрьевич	Q4755973	Сёмин, Андрей Юрьевич	P54	член спортивной команды	Локомотив-2	0	0	1997-01-01	1997-01-01	0
[1982, 1984]	андрей юрьевич	Q502570	Соколов, Андрей Юрьевич	P2962	шахматный титул	международный мастер	0	0	1982-01-01	0	0
[2006, 2007]	андрей юрьевич	Q2391428	Федьков, Андрей Юрьевич	P54	член спортивной команды	ФК СКА Ростов-на-Дону	0	0	2006-01-01	2006-01-01	0
[1986, 1991]	андрей юрьевич	Q2391428	Федьков, Андрей Юрьевич	P54	член спортивной команды	ФК СКА Ростов-на-Дону	0	0	1989-01-01	1991-01-01	0
[1997, 2004]	андрей юрьевич	Q3616211	Кондрашов, Андрей Юрьевич	P54	член спортивной команды	Уралан	0	0	2001-01-01	2001-01-01	0
[1997, 2004]	андрей юрьевич	Q3616211	Кондрашов, Андрей Юрьевич	P54	член спортивной команды	Динамо	0	0	2002-01-01	2003-01-01	0
[1986, 1991]	андрей юрьевич	Q4755973	Сёмин, Андрей Юрьевич	P54	член спортивной команды	Динамо (Москва)	0	0	1989-01-01	1990-01-01	0
[1986, 1991]	андрей юрьевич	Q4755973	Сёмин, Андрей Юрьевич	P54	член спортивной команды	Магнитогорск (футбольный клуб)	0	0	1990-01-01	1990-01-01	0
[1950, 1951]	андрей юрьевич	Q4289727	Мельвиль, Андрей Юрьевич	P569	дата рождения	0	0	1950-05-08	0	0	0
[1997, 2004]	андрей юрьевич	Q2391428	Федьков, Андрей Юрьевич	P54	член спортивной команды	сборная России по футболу	0	0	2001-01-01	2001-01-01	0
[1934, 1936]	андрей яковлев	Q4536850	Яковлев, Андрей Алексеевич	P569	дата рождения	0	0	1934-11-10	0	0	0
[1993, 1997]	андрей яковлевич	Q4153739	Давыдов, Андрей Яковлевич	P570	дата смерти	0	0	1993-06-16	0	0	0
[1985, 1989]	андрей яковлевич	Q502143	Лобусов, Андрей Яковлевич	P2962	шахматный титул	международный мастер по шахматной композиции	0	0	1988-01-01	0	0
[1985, 1989]	андрей яковлевич	Q2846796	Баклан, Андрей Яковлевич	P570	дата смерти	0	0	1985-05-20	0	0	0
[1923, 1924]	андрей яковлевич	Q4153739	Давыдов, Андрей Яковлевич	P569	дата рождения	0	0	1923-12-05	0	0	0
[1946, 1951]	андрей яковлевич	Q4491073	Флиер, Андрей Яковлевич	P569	дата рождения	0	0	1950-11-14	0	0	0
[1985, 1989]	андрей яковлевич	Q502147	Андрей Яковлевич Эшпай	P166	полученные награды	орден Ленина	0	0	0	0	1985-01-01
[1958, 1960]	андрей яковлевич	Q4111337	Вилькин, Андрей Яковлевич	P569	дата рождения	0	0	1958-12-31	0	0	0
[1993, 1997]	андрей яковлевич	Q502143	Лобусов, Андрей Яковлевич	P2962	шахматный титул	Гроссмейстер ФИДЕ по шахматной композиции	0	0	1993-01-01	0	0
[1985, 1989]	андрей яковлевич	Q21152738	Свинолупов, Андрей Яковлевич	P570	дата смерти	0	0	1986-12-09	0	0	0
[1985, 1989]	андрей яковлевич	Q15066506	Ефремов, Андрей Яковлевич	P570	дата смерти	0	0	1985-01-05	0	0	0
[1985, 1989]	андрей яковлевич	Q502147	Андрей Яковлевич Эшпай	P166	полученные награды	орден Отечественной войны II степени	0	0	0	0	1985-01-01
[1974, 1975]	андрей яковлевич	Q4526895	Штогаренко, Андрей Яковлевич	P166	полученные награды	Национальная премия Украины имени Тараса Шевченко	0	0	0	0	1974-01-01
[1977, 1981]	андрей якушев	Q4537293	Якушев, Андрей Емельянович	P570	дата смерти	0	0	1977-01-01	0	0	0
[1997, 1998]	андрей янович	Q2304882	Штолцерс, Андрей Янович	P54	член спортивной команды	Шахтёр	0	0	1997-01-01	2000-01-01	0
[1997, 1998]	андрей янович	Q2304882	Штолцерс, Андрей Янович	P54	член спортивной команды	Сконто	0	0	1996-01-01	1997-01-01	0
[1952, 1954]	андрей януарьевич	Q155860	Андрей Януарьевич Вышинский	P39	занимаемая должность	Министерство иностранных дел СССР	0	0	1949-03-04	1953-03-05	0
[1996, 2000]	андрей ярославович	Q2056832	Покладок, Андрей Ярославович	P54	член спортивной команды	Металлург	0	0	1998-01-01	1999-01-01	0
[1996, 2000]	андрей ярославович	Q2056832	Покладок, Андрей Ярославович	P54	член спортивной команды	Карпаты	0	0	1993-01-01	1997-01-01	0
[1996, 2000]	андрей ярославович	Q2056832	Покладок, Андрей Ярославович	P54	член спортивной команды	Карпаты	0	0	1999-01-01	2002-01-01	0
[2006, 2008]	андрей ярославович	Q4220439	Кикоть, Андрей Ярославович	P54	член спортивной команды	Энергетик	0	0	2005-01-01	2006-01-01	0
[2006, 2008]	андрей ярославович	Q4220439	Кикоть, Андрей Ярославович	P54	член спортивной команды	Нефтяник-Укрнефть	0	0	2007-01-01	2010-01-01	0
[1988, 1994]	андрей ярославович	Q2056832	Покладок, Андрей Ярославович	P54	член спортивной команды	Карпаты	0	0	1992-01-01	1992-01-01	0
[1974, 1979]	андрес перес	Q295790	Карлос Андрес Перес	P39	занимаемая должность	президент Венесуэлы	0	0	1974-03-12	1979-03-12	0
[1981, 1984]	андрес сеговия	Q192529	Сеговия, Андрес	P166	полученные награды	почётный доктор Гранадского университета	0	0	0	0	1981-01-01
[1952, 1957]	андреянов в	Q4065916	Андреянов, Василий Дмитриевич	P570	дата смерти	0	0	1953-06-13	0	0	0
[1990, 1994]	андриан григорьевич	Q312474	Андриян Григорьевич Николаев	P166	полученные награды	медаль «За укрепление боевого содружества»	0	0	0	0	1991-02-18
[2003, 2006]	андриан григорьевич	Q312474	Андриян Григорьевич Николаев	P570	дата смерти	0	0	2004-07-03	0	0	0
[1962, 1967]	андриан николаев	Q312474	Андриян Григорьевич Николаев	P166	полученные награды	орден Правой руки Гуркки	0	0	0	0	1963-01-01
[1962, 1967]	андриан николаев	Q312474	Андриян Григорьевич Николаев	P166	полученные награды	орден Сухэ-Батора	0	0	0	0	1965-01-01
[1962, 1967]	андриан николаев	Q312474	Андриян Григорьевич Николаев	P166	полученные награды	заслуженный мастер спорта СССР	0	0	0	0	1962-01-01
[1962, 1967]	андриан николаев	Q312474	Андриян Григорьевич Николаев	P166	полученные награды	Герой Советского Союза	0	0	0	0	1962-08-18
[1962, 1967]	андриан николаев	Q312474	Андриян Григорьевич Николаев	P166	полученные награды	медаль «Золотая Звезда»	0	0	0	0	1962-08-18
[1962, 1967]	андриан николаев	Q312474	Андриян Григорьевич Николаев	P166	полученные награды	орден Ленина	0	0	0	0	1962-08-18
[1962, 1967]	андриан николаев	Q312474	Андриян Григорьевич Николаев	P166	полученные награды	орден Знамени	0	0	0	0	1964-01-01
[2003, 2007]	андриан николаев	Q312474	Андриян Григорьевич Николаев	P570	дата смерти	0	0	2004-07-03	0	0	0
[1962, 1967]	андриан николаев	Q312474	Андриян Григорьевич Николаев	P166	полученные награды	Лётчик-космонавт СССР	0	0	0	0	1962-01-01
[1983, 1987]	андрианов в	Q1654314	Василий Иванович Андрианов	P166	полученные награды	орден Отечественной войны I степени	0	0	0	0	1985-03-11
[1955, 1978]	андрианов в	Q1654314	Василий Иванович Андрианов	P410	воинское звание	генерал-майор авиации	0	0	1971-01-01	0	0
[1945, 1946]	андрианов василий	Q1654314	Василий Иванович Андрианов	P166	полученные награды	орден Красного Знамени	0	0	0	0	1945-04-25
[1983, 1986]	андрианов василий	Q1654314	Василий Иванович Андрианов	P166	полученные награды	орден Отечественной войны I степени	0	0	0	0	1985-03-11
[1945, 1946]	андрианов василий	Q1654314	Василий Иванович Андрианов	P166	полученные награды	медаль «Золотая Звезда»	0	0	0	0	1945-06-27
[1945, 1946]	андрианов василий	Q1654314	Василий Иванович Андрианов	P166	полученные награды	Герой Советского Союза	0	0	0	0	1945-06-27
[1945, 1946]	андрианов василий	Q1654314	Василий Иванович Андрианов	P166	полученные награды	орден Александра Невского	0	0	0	0	1945-02-22
[1993, 1999]	андрианов владимир	Q18634026	Андрианов, Владимир Владимирович	P570	дата смерти	0	0	1997-01-01	0	0	0
[1978, 1979]	андрианович андрианов	Q4065929	Андрианов, Кузьма Андрианович	P570	дата смерти	0	0	1978-03-13	0	0	0
[1991, 1992]	андриенко г	Q15064037	Андриенко, Владимир Григорьевич	P570	дата смерти	0	0	1991-01-01	0	0	0
[1956, 1960]	андрич и	Q47561	Иво Андрич	P1411	номинирован на	Нобелевская премия по литературе	0	0	0	0	1959-01-01
[1956, 1960]	андрич и	Q47561	Иво Андрич	P1411	номинирован на	Нобелевская премия по литературе	0	0	0	0	1958-01-01
[1975, 1976]	андрич и	Q47561	Иво Андрич	P570	дата смерти	0	0	1975-03-13	0	0	0
[1975, 1976]	андрич и	Q47561	Иво Андрич	P463	участник организации или клуба	Сербская академия наук и искусств	0	0	1939-02-16	1975-03-13	0
[1957, 1959]	андрияк с	Q4065975	Сергей Андрияка	P569	дата рождения	0	0	1958-07-14	0	0	0
[1970, 1971]	андриян григорьевич	Q312474	Андриян Григорьевич Николаев	P410	воинское звание	генерал-майор авиации	0	0	1970-01-01	0	0
[1961, 1966]	андриян григорьевич	Q312474	Андриян Григорьевич Николаев	P166	полученные награды	орден Знамени	0	0	0	0	1964-01-01
